id,sku,short_description,price,list_price,price_usd,discount,discount_rate,review_count,order_count,inventory_status,is_visible,stock_item_qty,stock_item_max_sale_qty,product_name,brand_id,brand_name
976105,7309844956720,"Bộ 3 Hộp Thủy Tinh Tròn Kèm Túi Giữ Nhiệt Happy Cook HCG-03CE có thiết kế tinh tế sang trọng. Với dung tích hộp vừa phải và túi giữ nhiệt tiện dụng, giữ ấm được thức ăn lâu hơn.Sản phẩm được làm bằn...",183000,285000,,102000,36,943,,available,,1000.0,1000.0,,21125,Happy Cook
185895171,2621851958813,"Thiết kế tinh tế sang trọng, phù hợp với không gian bếp hiện đạiSản phẩm được làm từ hợp kim nhôm Anod cứng bằng công nghệ tiên tiến giúp sản phẩm có độ cứng và bền vững cao, chống ăn mòn, chịu đư...",443000,443000,,0,0,0,,available,,1000.0,1000.0,,41048,Sunhouse
178068438,9447493870208,"Khăn giấy cuộn đa năng, lau bếp, lau kính, lau chén bát, lau tay - Parroti Bingo NG01Khăn giấy cuộn đa năng, lau bếp, lau kính, lau chén bát, lau tay - Parroti Bingo NG01 với khả năng ba...",38500,78000,,39500,51,78,,available,,1000.0,1000.0,,746615,Parroti
144203362,8639032967697,"Hộp cơm được làm từ thủy tinh Borosilicate có khả năng chịu nhiệt và thích ứng tốt với sự thay đổi nhiệt độ đột ngột.Khả năng chống nước: 100%, không màu và không mùi.Có thể sử dụng trong lò vi sóng...",303000,682000,,379000,56,123,,available,,1000.0,1000.0,,48077,LocknLock
195111061,7956346945610,"Chảo chống dính Inox đáy từ nguyên khối đáy liên Elmich Trimax Classic EL-2702OL có cấu tạo 2 lớp thân đáy liền bắt nhiệt nhanh, tỏa nhiệt đềuThân chảo Trimax classic có cấu tạo 2 lớp dày dặn:Chống...",331000,820000,,489000,60,21,,available,,1000.0,1000.0,,31627,Elmich
35905857,4006519514935,"Chảo Nhôm Sâu Lòng Chống Dính Baum Marble 1 Tay Cầm, Nắp Thủy Tinh Lock&Lock 18cm  Sản phẩm mang đến sự tinh tế và sang trọng, là đồ dùng nhà bếp được trau chuốt bởi thiết kế hiện đại và mới mẻ.  ...",265000,572000,,307000,54,491,,available,,1000.0,1000.0,,48077,LocknLock
271322895,8885168038471,"ĐẶC ĐIỂM NỔI BẬTChất liệu nhôm nguyên chất đánh bóng siêu bềnThiết kế 3 van cân bằng áp suất đảm bảo an toàn khi nấuHầm nhừ nhanh chóng, giữ chọn chất dinh dưỡngGioăng cao su chịu nhiệt caoNúm v...",448000,448000,,0,0,0,,available,,1000.0,1000.0,,41048,Sunhouse
210458939,7815875367097,"Đĩa Giấy Bạc Lót Nồi Chiên Không Dầu, Khay Bạc Nướng Thực Phẩm Đóng gói:  1 set đĩa giấy bạc️ Tính năng Giúp đồ ăn không tiếp xúc với đáy nồi chiên, đồ ăn khó bị cháy hơn và giữ được nước và hương v...",24000,25000,,1000,4,43,,available,,1000.0,1000.0,,5706641,NAVIVU
54622680,3736942438898,"Giới thiệu sản phẩm Chảo chiên chống dính đáy từ Tefal So Chef G1350495 24cm (Đỏ) Nồi, chảo Tefal So Chef thiết kế từ Pháp được làm bằng hợp kim nhôm cao cấp với màu đỏ sang trọng bên trong là phủ l...",359000,378000,,19000,5,4,,available,,1000.0,1000.0,,19813,Tefal
80617683,4960125573004, Chảo chiên Tefal Light & Clean 26cmDÙNG CHO BẾP GAS/ BẾP HỒNG NGOẠIKHÔNG TƯƠNG THÍCH VỚI BẾP ĐIỆN TỪ Click gia nhập TEFAL CLUB ngay để được cập nhật nhiều thông tin hấp dẫn như cách đăng k...,259000,479000,,220000,46,1058,,available,,1000.0,1000.0,,19813,Tefal
204249433,5798874902555,GIỚI THIỆU SẢN PHẨM “BỘ DAO GỌT CERAMIC VÀ DỤNG CỤ BÀO VỎ  BENCHUSCH”:ĐIỂM NỔI BẬT:DAO GỌT GỐM CERAMIC - AN TOÀN CHO SỨC KHỎE CẢ GIA ĐÌNH- Được làm từ ceramic (gốm) – loại vật liệu siêu cứng chỉ sau...,222000,354000,,132000,37,0,,available,,1000.0,1000.0,,148961,Benchusch
195797725,5330530874856,"Kháng khuẩn, chống bám mùi, hạn chế thấm hútBề mặt thớt tre tự nhiên SUNHOUSE KS-CH3020B được phủ lớp sơn gốc nước- loại sơn an toàn khi tiếp xúc thực phẩm. Lớp sơn gốc nước không màu, không mùi giúp...",79000,125000,,46000,37,39,,available,,1000.0,1000.0,,41048,Sunhouse
7221855,4641488019403,"Bộ nồi inox 3 đáy SUNHOUSE SH334 được làm bằng chất liệu inox cao cấp, kiểu dáng sang trọng, vung kính cường lực, quai inox chắc chắn, bền đẹp. Bộ sản phẩm gồm 03 nồi với đường kính 16 - 20 - 24cm giú...",489000,489000,,0,0,1,,available,,1000.0,1000.0,,41048,Sunhouse
242657500,7696103434601,"       ĐẶC ĐIỂM NỔI BẬT:   - Chất liệu hợp kim xử lý bởi công nghệ anod cho bề mặt cứng chắc, không bị oxi hóa   - Van an toàn, khóa đóng mở nắp tiện dụng   - Gioăng cao su chịu nhiệt tốt, độ b...",607000,639000,,32000,5,0,,available,,1000.0,1000.0,,41048,Sunhouse
197849955,5018554181838,...,435000,599000,,164000,27,52,,available,,1000.0,1000.0,,3985581,CTFAST
17011712,4381930883618,Công nghệ ANODIZED (điện phân các anod)  là quá trình làm oxy hóa bề mặt của những tấm nhôm tạo thành một lớp vỏ bọc cứng thay cho lớp nhôm thông thường - kết quả cho ra một liên kết nhôm cực mạnh gọ...,576000,840000,,264000,31,155,,available,,1000.0,1000.0,,41048,Sunhouse
198295325,7417358097581,"- Chất liệu an toàn, thân thiện với môi trường- Có thể vệ sinh nồi bằng máy rửa chén, máy khử trùng…- Dễ dàng sử dụng với lò vi sóng- Có thể được sử dụng để đặt trong tủ lạnh tủ đông...",107000,231000,,124000,54,41,,available,,1000.0,1000.0,,48077,LocknLock
272638497,6375376480901,Hộp bảo quản thủy tinh LocknLock BLANC - Hộp chữ nhậtThông tin chung:- Thân hộp: thủy tinh brosilicate - Nắp: nhựa PP - Gioăng: Silicone - Đa dạng kích thước - Thủy tinh Borosillicate chịu nhiệt và...,46000,112000,,66000,59,3,,available,,1000.0,1000.0,,48077,LocknLock
16363204,3506345860110,Cân Điện Tử Cầm Tay Thép Ngang PT153 – Cân Điện Tử Mini Dạng Treo Nhỏ Gọn Tiện Lợi. Tự động khóa chỉ số cân sau 3 giây (lưu lại chỉ số cân ngay cả khi bạn tháo vật được cân ra khỏi cân). Kiểu dáng nhỏ...,130000,130000,,0,0,37,,available,,1000.0,1000.0,,111461,OEM
263293348,9845860775173,"       Đặc điểm nồi bật:   Kiểu dáng trang nhã, sử dụng để luộc gà, nấu canh   Chất liệu inox cao cấp không bị ox* hoá, bền đẹp, sáng bóng, an toàn cho sức khỏe   Sử dụng trên mọi loại bếp: bếp...",444600,468000,,23400,5,0,,available,,1000.0,1000.0,,41048,Sunhouse
132150950,5175977338225,  ...,382000,395000,,13000,3,1,,available,,1000.0,1000.0,,20304,Fivestar
204083681,3263527733832," Đóng gói:  1 set giấy nến.️ Tính năng Giấy nến có tính năng thấm hút dầu mỡ, giúp đồ ăn ngon hơn và tốt cho sức khỏe. Giúp đồ ăn không tiếp xúc với đáy nồi chiên, đồ ăn khó bị cháy hơn và giữ được n...",18100,19000,,900,5,36,,available,,1000.0,1000.0,,5706641,NAVIVU
71999229,5602056006026,"Chất liệu inox 304 cao cấpNồi Inox 3 Lớp Đáy Liền Elmich Trimax Classic sử dụng chất liệu lớp trong cùng là inox 304 cao cấp an toàn cho thực phẩm. Inox 304 được khẳng định là hợp kim inox tuyệt vời,...",478000,750000,,272000,36,168,,available,,1000.0,1000.0,,31627,Elmich
21441057,9944927310617,"Chảo Chống Dính Đá Sunhouse SBD18 được tin dùng bởi công năng tuyệt vời, độ chống dính cao cùng với kết cấu bền chắc. Bề mặt phủ lớp đá Marble khiến cho tổng quan sản phẩm đẹp mắt, ấn tượng và nổi bật...",181000,260000,,79000,30,772,,available,,1000.0,1000.0,,41048,Sunhouse
54616409,4561615429267," Giới thiệu sản phẩmChảo chiên chống dính đáy từ Tefal So Chef G1358495 24cm sâu lòng (Đỏ) ĐƯỜNG KÍNH 24cmCHẢO CHIÊN sâu lòng có thể chiên ngập dầu, xào lượng thực phẩm lớnLỚP PHỦ TITANIUM REIN...",389000,599000,,210000,35,369,,available,,1000.0,1000.0,,19813,Tefal
73636715,4250203004886,"Đặc tính sản phẩmCông năng chiên xào tối ưu Lòng chảo chống dính bền bỉ, an toàn Bề mặt lòng chảo phủ 2 lớp chống dính Xylan vân đá trắng siêu bền của Whitford (Hoa Kỳ). Đây là loại chống dính an...",243000,860000,,617000,72,24,,available,,1000.0,1000.0,,31627,Elmich
74396976,3481356156769,"Máy xay tỏi ớt LocknLock mini nhiều size - Hàng chính hãng, lưỡi xay bén, kéo tay đơn giản, dễ vệ sinh - JoyMall- Chất liệu: Nhựa PP, ABS, Inox- Dung tích: + Size S: Màu Hồng - 400ml - CKS308PIK+ ...",99000,171000,,72000,42,1224,,available,,1000.0,1000.0,,48077,LocknLock
108243510,1685435161275,"Kiểu dáng bắt mắtChảo Inox 5 Đáy Sunhouse IN20M2 được thiết kế đẹp mắt với mặt ngoài inox cao cấp, bắt mắt, có khả năng hạn chế trầy xước và bám bẩn. Lòng chảo tráng chống dính màu đen đem lại tổng ...",284000,450000,,166000,37,132,,available,,1000.0,1000.0,,41048,Sunhouse
270658798,4645379047108,"Thân: Nhôm Lớp phủ chống dính: PTFE Lớp sơn cách nhiệt mặt ngoài chảo: organosilicon Tay cầm: bakelite, PP - Lớp phủ chống dính titanium ngăn cho thức ăn không bị dính lên bề mặt chảo, dễ dàng sử ...",185000,416000,,231000,56,1,,available,,1000.0,1000.0,,48077,LocknLock
54625005,3763089863665,"Giới thiệu sản phẩm Chảo chiên chống dính đáy từ Tefal Sensations H9100514 26cm (Đồng) Thiết kế sang trọngNồi, chảo Tefal Sensations thiết kế từ Pháp được làm bằng hợp kim nhôm cao cấp với màu đồn...",294000,339000,,45000,13,32,,available,,1000.0,1000.0,,19813,Tefal
105100168,6027105982257,"Nồi inox đun từ size 30 ,12 litInox 430 chuyên dụng cho nhà bếp Inox sáng ,bóng ,hàng dày dặn Thiết kế đẹp mắt ,chắc chắn Có nắp đậy bảo quản tốt hơnDễ vệ sinh lau chùi ...",253993,253993,,0,0,0,,available,,1000.0,1000.0,,111461,OEM
578912,1220647899143,"Chảo Sâu Chống Dính Sunhouse SHS24 24cm với chất liệu hợp kim nhôm dày 2.4mm phủ lớp chống chính an toàn và siêu bền, không dễ bong tróc lớp chống dính trên bề mặt như những loại chảo khác và đặc biệt...",156000,260000,,104000,40,179,,available,,1000.0,1000.0,,41048,Sunhouse
579790,1229802908409,"Chảo Đá Chống Dính Siêu Bền Sunhouse SBD30 30cm với chất liệu hợp kim nhôm dày 3mm phủ lớp chống chính an toàn và siêu bền, không dễ bong tróc lớp chống dính trên bề mặt như những loại chảo khác và đặ...",274000,480000,,206000,43,27,,available,,1000.0,1000.0,,41048,Sunhouse
247305229,3977813420529,"Cọ Rửa Cán Gỗ Cỡ Lớn Rửa Bình Sữa, Bình Nước, Ly Tách Đóng gói:  1 cây cọ rửa cán gỗ️ Tính năng Cọ rửa cán gỗ với đầu cọ lớn và cán dài, thích hợp để rửa những đồ dùng sâu lòng như bình sữa, ly tách...",24000,25000,,1000,4,4,,available,,1000.0,1000.0,,5706641,NAVIVU
160889663,5961751768240,"Bộ 2 sản phẩm nồi và xửng đường kính 28 cm, phù hợp gia đình 3 - 5 người.Chất liệu inox 430 chống rỉ sét, nấu ăn an toàn cho sức khỏe.Nắp kính cường lực, chịu nhiệt tốt, dễ quan sát bên trong.Tay c...",449000,499000,,50000,10,4,,available,,1000.0,1000.0,,20304,Fivestar
132247327,8395787340640,"       Nồi hấp 3 tầng 28cm.     trọn bộ    Dùng được tất cả các loại bếp    Đồ xôi, hâm nóng thước ăn, luộc gà cùng lúc siêu tiết kiệm.   ️️Bỏ 2 tầng trên ra thành nồi nấu canh, luộc gà đk 28c...",99900,99900,,0,0,0,,available,,1000.0,1000.0,,111461,OEM
55202550,4296223903471,"Bộ 3 Hộp Thủy Tinh Chịu Nhiệt KOVA (370ml + 640mlx2) Kèm Túi Giữ Nhiệt có thiết kế sang trọng, gọn nhẹ thích hợp dùng để đựng thức ăn đi học, đi làm hay dã ngoạiTúi giữ nhiệt có màu sắc bắt mắt, có...",183000,390000,,207000,53,112,,available,,1000.0,1000.0,,20324,KOVA
108243500,7053013765195,"Kiểu dáng bắt mắtChảo Inox 5 Đáy Sunhouse IN24M2 được thiết kế đẹp mắt với mặt ngoài inox cao cấp, bắt mắt, có khả năng hạn chế trầy xước và bám bẩn. Lòng chảo tráng chống dính màu đen đem lại tổng ...",360000,360000,,0,0,0,,available,,1000.0,1000.0,,41048,Sunhouse
14640240,4167998775870,"Cân Điện Tử Nhà Bếp 5kg Hình 1:  Ảnh tổng quan sản phẩm Cân điện tử nhà bếp 5kg Cân điện tử 5kg có kích thước 16cm x 12.5cm làm từ chất liệu nhựa ABS cao cấp, màu trắng sang trọng, sạch sẽ. Cân có...",76000,80000,,4000,5,8,,available,,1000.0,1000.0,,111461,OEM
144203367,2861638697451,"Hộp cơm được làm từ thủy tinh Borosilicate có khả năng chịu nhiệt và thích ứng tốt với sự thay đổi nhiệt độ đột ngột.Khả năng chống nước: 100%, không màu và không mùi.Có thể sử dụng trong lò vi sóng...",322000,726000,,404000,56,76,,available,,1000.0,1000.0,,48077,LocknLock
75559360,7247585961286,"Thông tin sản phẩm :‍Kích thước bao bì : 36,5x21,5x3,5Bộ sản phẩm gồm :- 1 dao thái bản to ( lưỡi dao kích thước 17,5x6,9)- 1 dao thái bản nhỏ ( lưỡi dao kích thước 19x4,2)- 1 dao gọt hoa quả ( ...",150000,150000,,0,0,0,,available,,1000.0,1000.0,,886169,Lebenlang
73529777,8959324328227,"KỆ ÚP CHÉN BÁT ĐĨA TRÊN BỒN RỬA VANDOKệ chén thông minh cho mọi căn bếp sạch sẽ, gọn gàng, giúp bạn hoàn chỉnh thiết kế nội thất gia đìnhĐẶC ĐIỂM NỔI BẬT:Kệ chén ráo nước trực tiếp trên bồn rửa giú...",314100,349000,,34900,10,1118,,available,,1000.0,1000.0,,204895,VANDO
150930165,9797288640025,"Nồi luộc gà 1 đáy cao cấp Fivestar nắp inox ( 26cm / 28cm / 30cm /32cm ) dùng được bếp từ , gas , hồng ngoạiChất liệu sử dụng: Inox 430Cấu tạo đáy: 1 lớp nhiễm từLoại bếp sử dụng: Tất cả các loại ...",341000,359000,,18000,5,6,,available,,1000.0,1000.0,,20304,Fivestar
77304729,2547001443012,"Túi bọc thực phẩm nilong co giãn phiên bản mới giúp bảo quản thực phẩm luôn tươi ngon tránh sự xâm nhập của vi khuẩn, bụi bẩn.Thông tin sản phẩm:Chất liệu: Nilong PE cao cấpQuy cách : 100 màng bọ...",13000,45000,,32000,71,62,,available,,1000.0,1000.0,,111461,OEM
10404422,5694023007075,"Bộ Dao Inox ELmich EL3800 7 Món có độ cứng đạt tới 52HRC khiến cho dao sắc và bền bỉ hơn.Chuôi dao liền chắc chắn, bền bỉ với thời gianKéo cắt thức ăn cộng lực có hàm và lưỡi chống trơ trượt, đuôi ...",1899000,1899000,,0,0,2,,available,,1000.0,1000.0,,31627,Elmich
197333394,3838802727411,Kệ đa năng Tokyo 4 tầng hàng cao cấp=== CÂU CHUYỆN CỦA SẢN PHẨM === Sống tại Tokyo là trải nghiệm nghệ thuật tiết kiệm không gian. Trong những căn hộ bé xinh tại thủ đô đông ...,171000,180000,,9000,5,20,,available,,1000.0,1000.0,,197767,Inochi
165758266,9701043409773,"Thiết kế sang trọng, tinh tếBộ dao 3 chiếc Eco Family Sunhouse KS-KN3E1 được thiết kế đơn giản với màu bạc sáng bóng, không chỉ hỗ trợ tối đa cho công việc bếp núc mà còn góp phần mang đến vẻ trang n...",266000,438000,,172000,39,42,,available,,1000.0,1000.0,,41048,Sunhouse
106457363,5381144755688,Túi Giữ Nhiệt Đựng Hộp Cơm 2 NgănChọn Màu Túi Giữ Nhiệt Đựng Cặp Lồng Cơm Nhiều Màu – Chống Thấm Nước Chính HãngMô tả chi tiết - Túi giữ nhiệt đựng hộp cơm văn phòng Chính hãng miDoctor:Túi giữ...,35000,65000,,30000,46,203,,available,,1000.0,1000.0,,245945,miDoctor
134560632,9172219672008,"       Công dụng của Chân Kệ Máy Giặt giúp chân máy giặt không rung lắc Chống Rung, Chống Ồn ( 4 Chân )   Chống trượt, chống di chuyển, sẽ giữ cho máy giặt ở yên tại chỗ và tận hưởng cuộc sống yê...",39000,78000,,39000,50,2,,available,,1000.0,1000.0,,111461,OEM
56383693,6109669537040,Combo 300 túi lọc rác bồn rửa bátTúi lưới lọc rác bồn rửa bát với chất liệu vải lưới nhuyễn giúp thoát nước và giữ lại tất cả rác thừa lại ngăn chặn gây tắt đường nước.Túi lưới lọc rác có độ co giãn t...,54000,59000,,5000,8,153,,available,,1000.0,1000.0,,111461,OEM
249001068,9998443516959,1. ĐẶC ĐIỂM CHI TIẾT:- Kích thước: 20*13*5 cm- Kích thước đường kính bánh: khoảng 6 cm- Chất liệu: Nhựa PP cao cấp ATTP- Chiều dày : 2cm- Trọng Lượng: 26g- Màu sắc: Ngẫu nhiên- Dễ dàng sử dụn...,33000,70000,,37000,53,1,,available,,1000.0,1000.0,,4234729,Damas
80583694,7623392946136,Giới thiệu sản phẩm Chảo chiên Tefal Unlimited G2550602 28cm...,1144000,1506000,,362000,24,0,,available,,1000.0,1000.0,,19813,Tefal
72652196,3682958491061,"Bộ túi hộp cơm thủy tinh L&L 3EA LLG428S2 thiết kế đơn giản và trang nhã với họa tiết kẻ sọc.Tiện lợi và dễ dàng mang theo với dây đeo dài.Lớp bạc cách nhiệt bên trong, luôn giữ cho thực phẩm l...",222000,649000,,427000,66,677,,available,,1000.0,1000.0,,48077,LocknLock
195111053,2430347068509,Nồi luộc gà inox 3 lớp đáy liền Elmich Trimax Classic 2410OLTrong cùng là lớp inox 304 cao cấp. Chính vì là phần tiếp xúc trực tiếp với thức ăn nên chất liệu mà Elmich sử dụng phải luôn đảm bảo an to...,799000,1740000,,941000,54,9,,available,,1000.0,1000.0,,31627,Elmich
13158001,6404183655097,"- Đinh 3 chân- Đinh 3 chân không cần khoan tường- Dùng để treo khung tranh , khung ảnh - Ưu điểm cực lớn khi dùng đinh ba chân treo khung ảnh không cần khoan tường mà đinh rất chắc, để lại lỗ nhỏ t...",34000,34900,,900,3,74,,available,,1000.0,1000.0,,111461,OEM
165674633,3770421534583,"       Bé bé, xinh xinh 500ml. Có thể mang theo người như chai nước khoáng. Có hoa quả cái là “action”   ️Dao 4 lưỡi, 3 chiều, không rỉ, dễ dàng xay các loại hoa quả và đá lạnh, và 1 số loại thực...",215899,215899,,0,0,0,,available,,1000.0,1000.0,,111461,OEM
198916597,2898024076058, THÔNG TIN SẢN PHẨM:- Dụng Cụ Thái Cắt Bào Sợi Rau Củ Quả Đa Năng 4 in 1 VEGETABLE CUTTER Cỡ Lớn- Chất liệu: ABS+PP+Inox 304 + 420J2 + 430- Trọng lượng: 930g- Kích thước máy cắt: 13.5x9.2x21.3cm- Kích...,117600,120000,,2400,2,0,,available,,1000.0,1000.0,,111461,OEM
216463626,9309713507668,"Ca được thiết kế tinh xảo, thép bóng đẹp và độ hoàn thiện rất cao. Nhìn sáng bóng, đẹp mắt và rất sang trọng.Đa chức năng, có thể lọc cặn lỏng, đặc biệt là cặn dầu sau khi chiên, và cũng có thể lưu t...",139000,150000,,11000,7,18,,available,,1000.0,1000.0,,837721,Essesa
249868377,2849589537743,"       Thông tin chi tiết   Máy trang bị 7 tốc độ đánh với công suất 180W   - Mức 1 & 2: Dùng cho thực phẩm dạng lỏng như cafe, sữa tươi   - Mức 3 & 4: Dùng để trộn hỗn hợp lõng như sal...",195000,195000,,0,0,0,,available,,1000.0,1000.0,,111461,OEM
149382578,1753592628220,"       Thiết kế sang trọng   Kiểu dáng của Nồi Inox Đông Á được thiết kế theo phong cách châu Âu cực kỳ sang trọng, hiện đại, phù hợp với mọi không gian nhà bếp, giúp gian bếp của bạn thêm phần c...",435000,435000,,0,0,0,,available,,1000.0,1000.0,,111461,OEM
170436708,7105436446090,       Bộ 3 nồi INOX dùng cho MỌI LOẠI BẾP - Bộ nồi inox bếp từ hàng khuyến mãi PR-HECS1 Nồi Sharp   – Tên sản phẩm : Bộ 3 nồi Inox Sharp dùng bếp từ   – Xuất xứ : Việt Nam   – Nguyên liệu : Th...,230000,289000,,59000,20,0,,available,,1000.0,1000.0,,111461,OEM
192523772,5782797198712,"Tính năng: lót dưới tủ lạnh, tủ bếp, tủ quần áo hoặc giá sách, hộc bàn để bảo vệ vật dụng. Dễ dàng vệ sinh khi không còn sử dụng.Chất liệu: nhựa EVA chống mài mòn, bền và dẻo dai, không mùi không độc ...",47000,49000,,2000,4,50,,available,,1000.0,1000.0,,5706641,NAVIVU
201280507,2716957758876,Rổ Đựng Đồ Nhà Bếp Nhà Tắm Có Bánh Xe Tiện Lợi NAVIVUƯu Điểm Sản PhẩmRổ có bánh xe giúp việc lấy đồ nhẹ nhàng hơn.Rổ có 3 loại kích thước phù hợp với nhiều nhu cầu khác nhau.Thiết kế kích thước rổ p...,126000,126000,,0,0,1,,available,,1000.0,1000.0,,5706641,NAVIVU
19822607,6349005832587,"Độ chia nhỏ nhất: 1g Trọng lượng tối đa: 5kg Cân đạt độ chính xác cấp II theo tiêu chuẩn OIML. Độ phân giải nội cao, tốc độ xử lý nhanh Thiết kế chống bụi, cũng như sự ảnh hưởng của môi trường...",147000,147000,,0,0,50,,available,,1000.0,1000.0,,111461,OEM
253133906,2802492246235," Đặc điểm nổi bật của hũ thủy tinh đựng sữa chua :– Thành hũ dày, chất liệu thủy tinh nguyên chất đảm bảo an toàn, không thôi nhiễm chất độc hại khi đựng thực phẩm,– Hũ có khả năng chịu nhiệt, chịu...",65000,95000,,30000,32,4,,available,,1000.0,1000.0,,4820811,PEAFLO
17510214,4587723658023,"Giấy sợi tre là sản phẩm an toàn cho trẻ nhỏ, giấy rất là dai ngay cả khi nhúng vào nước, giấy cũng ko bị mủn và rách nát như những loại giấy vệ sinh khác.                                            ...",78550,78550,,0,0,228,,available,,1000.0,1000.0,,111461,OEM
252768587,8175945622849,"       THÔNG TIN SẢN PHẨM   Tên sản phẩm: KÉO LÀM BẾP ĐA NĂNG K-024 BẰNG THÉP KHÔNG GỈ SẮC BÉN CHUYÊN DÙNG CẮT GÀ, LÀM CÁ, CẮT THỊT, TÔN MỎNG, CẮT GIẤY, KHUI NẮP CHAI   - Kéo cắt xương đa năng X...",32000,45000,,13000,29,1,,available,,1000.0,1000.0,,111461,OEM
117764764,8418990382103,"[CHÍNH HÃNG] Nồi lẩu bếp từ Ecoramic 28cm,phủ vân đá chống dính, siêu bềnCAM KẾT TỪ HDM STORE:“CHỈ BÁN HÀNG CHÍNH HÃNG – NÓI KHÔNG VỚI HÀNG FAKE VÀ HÀNG KÉM CHẤT LƯỢNG”Trong những cuộc họp mặt, nh...",350000,459000,,109000,24,9,,available,,1000.0,1000.0,,151077,Ecoramic
372944,1224328127907,"Chảo nướng Kova HGS có lớp đá hoa cương phủ bề mặt có tác dụng chống dính, chống khuẩn và chống tạo ra chất Benzopyrene từ thực phẩm cháy gây ung thư, giúp bạn chế biến các món nướng ưa thích mà vẫn đ...",326000,450000,,124000,28,275,,available,,1000.0,1000.0,,20324,KOVA
271064631,6392233278987,"Dụng cụ gọt vỏ rau củ trái cây và bào sợi Lafonte - 003636- Kích thước: 18x3x2.5cm- Chất liệu: được làm từ nhựa ABS cao cấp và Inox 420J2. Không bị hoen rỉ, có thể sử dụng lâu dài. Thân thiện với mô...",58000,91000,,33000,36,0,,available,,1000.0,1000.0,,47363,La Fonte
172806337,8061188236947,"        THÔNG TIN SẢN PHẨM   Máy xay cầm tay siêu mịn đa năng tiện dụng Hattiecs bản 6 lưỡi 2021   ĐẶC ĐIỂM NỔI BẬT CỦA MÁY XAY ĐA NĂNG CẦM TAY HATTIECS    Nhỏ gọn, vệ sinh rất thuận tiện. Cối ...",289000,289000,,0,0,1,,available,,1000.0,1000.0,,111461,OEM
162473896,4282511780039,"Đầu Khò Gas Cầm Tay Mini Model AT600 Có Chỉnh Nhiệt Độ Đạt Mức Nhiệt Độ Cao Nhất 1300 Độ CGiới thiệu: Đầu khò có kích thước nhỏ gọn, thiết kế hiện đại và cứng cáp, dễ sử dụng. Đầu khò có thể điều chỉ...",249000,249000,,0,0,0,,available,,1000.0,1000.0,,111461,OEM
135337862,2280191163655,"Bộ Nồi Xửng Hấp Fivestar 3 Đáy 26/28/30/32cm Chất Liệu Inox 430 Sáng Bóng, Bền Tốt, Ít Bị Oxy Hóa Bảo Hành 5 Năm- Hàng Chính Hãng  mẫu mã sang trọng và có nhiều công dụng, phục vụ tốt cho nhu cầu gi...",523800,582000,,58200,10,12,,available,,1000.0,1000.0,,20304,Fivestar
